0.67;0.30;0.37;0.21;-0.18;-0.96;0.37;-0.18;-1.04;0.10;-0.56;0.85;0.43;-0.37;0.24;0.27;0.33;0.91;0.37;0.00;0.55;-0.03;-0.56;0.87;0.30;0.91;1.40;0.08;0.70;0.70;-0.43;0.12;0.00;-0.12;0.14;-0.98;
0.06;-0.06;0.18;0.21;-0.19;-0.96;-0.06;-0.37;-1.22;0.09;-0.56;0.86;0.37;-0.43;0.18;0.27;0.33;0.90;0.55;-0.30;0.18;-0.03;-0.55;0.87;-0.49;1.04;1.52;0.08;0.70;0.68;0.00;0.12;0.06;-0.12;0.14;-0.98;
0.30;0.12;0.30;0.21;-0.18;-0.96;-0.55;-0.55;-1.04;0.09;-0.56;0.86;0.37;-0.61;-0.18;0.27;0.33;0.90;0.12;-0.24;0.49;-0.03;-0.55;0.87;-0.43;0.79;1.83;0.08;0.70;0.70;0.43;0.06;0.18;-0.11;0.14;-0.98;
0.18;0.49;-0.06;0.21;-0.18;-0.96;0.00;-0.37;-1.16;0.09;-0.56;0.85;0.61;0.18;0.00;0.26;0.33;0.91;0.55;-0.37;0.67;-0.03;-0.55;0.87;0.37;0.37;1.46;0.08;0.70;0.69;-0.12;0.12;0.00;-0.11;0.13;-0.98;
0.30;0.24;0.18;0.21;-0.17;-0.96;-0.30;-0.24;-0.61;0.09;-0.56;0.85;0.49;-0.24;-0.06;0.27;0.32;0.91;0.43;-0.55;0.00;-0.03;-0.55;0.87;0.12;0.98;1.04;0.08;0.69;0.70;0.24;0.00;0.00;-0.11;0.14;-0.97;
0.37;0.06;0.06;0.20;-0.18;-0.95;0.06;-0.12;-0.61;0.09;-0.56;0.85;0.18;-0.73;0.06;0.28;0.33;0.91;-0.06;-0.61;0.55;-0.03;-0.55;0.87;-0.43;0.67;1.22;0.08;0.71;0.70;-0.06;-0.12;-0.06;-0.11;0.14;-0.98;
0.43;0.37;0.30;0.21;-0.17;-0.96;0.30;-0.73;-0.49;0.09;-0.56;0.86;0.37;-0.37;0.00;0.27;0.32;0.91;0.37;-0.73;0.24;-0.02;-0.55;0.87;-0.24;0.73;1.40;0.09;0.69;0.70;0.73;0.18;0.00;-0.12;0.13;-0.98;
0.91;0.37;0.18;0.22;-0.18;-0.96;-0.67;-0.30;-0.49;0.09;-0.56;0.84;-0.12;-0.24;0.00;0.27;0.32;0.90;-0.12;-0.43;0.06;-0.03;-0.56;0.87;-0.06;0.55;1.46;0.08;0.70;0.68;0.00;-0.06;0.55;-0.12;0.13;-0.98;
0.49;0.30;0.00;0.21;-0.18;-0.96;0.12;-0.06;-0.85;0.10;-0.56;0.86;0.00;-0.30;-0.43;0.28;0.33;0.91;0.12;-0.61;0.49;-0.03;-0.55;0.86;-0.12;0.79;1.65;0.08;0.70;0.70;0.12;-0.06;0.06;-0.12;0.14;-0.98;
0.55;0.18;0.73;0.21;-0.18;-0.95;-0.12;-0.06;-0.98;0.09;-0.56;0.85;0.98;0.24;0.30;0.28;0.32;0.90;0.24;0.18;-0.12;-0.03;-0.55;0.87;-0.49;0.61;0.98;0.08;0.69;0.68;-0.06;0.12;-0.18;-0.11;0.13;-0.98;
0.30;0.24;0.00;0.21;-0.17;-0.96;-0.12;-0.79;-1.28;0.10;-0.56;0.85;0.98;-0.30;0.12;0.27;0.33;0.91;0.06;-0.12;0.30;-0.03;-0.55;0.87;-0.43;1.22;1.83;0.08;0.69;0.69;-0.12;0.18;-0.37;-0.12;0.14;-0.98;
0.18;0.30;0.37;0.20;-0.18;-0.96;-0.49;-0.12;-0.98;0.09;-0.55;0.85;0.55;-0.43;0.18;0.27;0.33;0.91;0.00;-0.12;0.24;-0.02;-0.55;0.87;0.37;0.37;1.71;0.08;0.70;0.69;0.12;-0.24;0.18;-0.11;0.14;-0.98;
1.28;0.12;0.06;0.20;-0.18;-0.96;0.30;-0.85;-0.85;0.09;-0.56;0.85;0.98;-0.06;0.43;0.27;0.33;0.89;0.06;-0.30;0.30;-0.03;-0.55;0.87;-0.37;0.98;1.59;0.08;0.71;0.69;0.12;0.12;-0.12;-0.12;0.14;-0.98;
0.67;0.24;-0.18;0.22;-0.18;-0.96;0.61;-0.37;-0.85;0.10;-0.55;0.86;0.67;-0.73;0.30;0.28;0.33;0.90;0.12;-0.30;0.24;-0.03;-0.56;0.86;-0.24;0.79;1.10;0.08;0.70;0.69;0.18;0.18;0.55;-0.11;0.13;-0.98;
0.18;0.55;0.12;0.21;-0.19;-0.97;0.43;-0.73;-0.73;0.10;-0.56;0.85;0.43;0.12;0.30;0.28;0.33;0.92;0.30;-0.12;0.55;-0.03;-0.56;0.86;-0.43;0.67;1.52;0.08;0.70;0.69;0.24;0.12;-0.43;-0.13;0.13;-0.98;
0.55;0.12;0.12;0.21;-0.18;-0.96;-0.30;-0.24;-0.73;0.10;-0.56;0.85;0.61;-0.24;0.18;0.27;0.32;0.90;0.00;-0.43;0.37;-0.03;-0.56;0.87;-0.43;0.67;1.34;0.08;0.70;0.69;0.12;0.43;-0.18;-0.11;0.14;-0.99;
0.61;0.06;0.12;0.21;-0.18;-0.96;-0.06;-0.67;-1.10;0.10;-0.55;0.85;0.24;0.24;0.24;0.27;0.33;0.90;0.18;-0.24;0.49;-0.03;-0.56;0.87;0.00;1.10;1.40;0.08;0.70;0.68;-0.24;0.12;0.24;-0.12;0.13;-0.98;
0.43;0.43;0.18;0.21;-0.18;-0.95;0.24;-0.18;-0.49;0.09;-0.56;0.85;0.30;-0.43;-0.18;0.27;0.33;0.91;0.30;-0.67;0.06;-0.03;-0.55;0.87;-0.37;0.18;1.16;0.08;0.70;0.70;0.12;0.06;0.30;-0.12;0.13;-0.98;
0.67;0.49;0.00;0.21;-0.18;-0.96;0.49;-0.73;-0.61;0.09;-0.55;0.85;0.49;-0.61;0.00;0.28;0.33;0.90;0.30;-0.30;0.00;-0.03;-0.55;0.86;-0.67;0.12;1.46;0.08;0.70;0.69;0.30;0.00;0.43;-0.12;0.13;-0.97;
0.91;0.43;0.12;0.21;-0.18;-0.95;0.30;-0.06;-0.49;0.10;-0.56;0.86;0.61;-0.61;0.18;0.27;0.33;0.90;0.49;-0.18;0.37;-0.03;-0.55;0.87;-0.24;0.37;1.46;0.08;0.70;0.69;0.00;-0.18;-0.06;-0.12;0.13;-0.99;
0.49;0.67;0.61;0.20;-0.18;-0.96;0.37;-0.61;-1.04;0.10;-0.56;0.85;0.79;-0.24;-0.06;0.27;0.34;0.91;0.24;-0.24;0.18;-0.03;-0.56;0.87;-0.06;0.85;1.71;0.08;0.71;0.70;0.06;0.00;0.00;-0.12;0.14;-0.98;
0.30;0.12;0.30;0.21;-0.17;-0.95;-0.18;-0.67;-0.91;0.09;-0.56;0.86;0.06;-0.85;-0.18;0.27;0.33;0.90;0.43;-0.30;0.12;-0.03;-0.55;0.87;0.24;0.43;1.40;0.08;0.70;0.69;0.06;-0.73;0.30;-0.12;0.14;-0.98;
0.37;0.37;0.67;0.21;-0.17;-0.97;-0.24;-0.73;-1.22;0.10;-0.55;0.85;0.24;-0.37;0.30;0.26;0.33;0.90;0.43;-0.30;0.55;-0.03;-0.55;0.87;-0.12;0.85;1.52;0.08;0.70;0.70;0.24;0.00;0.24;-0.12;0.13;-0.97;
0.67;0.49;0.00;0.21;-0.18;-0.96;-0.12;0.12;-0.91;0.09;-0.56;0.85;-0.18;-0.24;-0.30;0.27;0.33;0.91;0.30;-0.43;0.43;-0.03;-0.56;0.87;-0.24;0.61;1.34;0.08;0.71;0.69;0.43;0.24;0.06;-0.12;0.13;-0.98;
-0.12;0.12;0.18;0.21;-0.19;-0.96;0.73;-0.55;-1.34;0.10;-0.56;0.86;-0.43;-0.06;0.18;0.27;0.33;0.90;0.43;-0.61;0.30;-0.03;-0.55;0.88;-0.24;0.43;2.01;0.08;0.70;0.69;0.00;-0.49;0.24;-0.11;0.13;-0.98;
0.55;0.18;-0.12;0.20;-0.18;-0.96;0.00;-0.49;-0.73;0.10;-0.56;0.85;0.00;-0.49;-0.06;0.27;0.34;0.90;0.55;-0.43;0.18;-0.03;-0.55;0.88;0.12;0.79;1.59;0.08;0.70;0.69;0.30;0.00;-0.06;-0.11;0.14;-0.98;
0.67;-0.06;-0.18;0.21;-0.18;-0.95;0.79;-0.30;-0.79;0.09;-0.56;0.86;0.24;-0.30;0.55;0.26;0.33;0.91;0.30;-0.18;0.30;-0.03;-0.55;0.87;-0.43;0.61;1.40;0.08;0.70;0.69;0.18;-0.12;0.18;-0.11;0.13;-0.99;
0.79;0.37;0.37;0.21;-0.18;-0.96;-0.67;-0.18;-0.85;0.09;-0.56;0.85;0.24;-0.30;0.00;0.28;0.33;0.91;0.37;-0.43;0.37;-0.02;-0.55;0.88;-0.67;0.43;1.77;0.07;0.70;0.70;0.12;0.06;-0.37;-0.12;0.13;-0.98;
0.18;0.18;0.12;0.21;-0.18;-0.95;0.79;-0.85;-1.52;0.10;-0.56;0.85;0.67;-0.61;0.00;0.28;0.33;0.90;0.30;-0.37;0.67;-0.03;-0.55;0.87;-1.04;0.49;1.71;0.08;0.70;0.70;-0.18;-0.18;0.49;-0.11;0.14;-0.97;
0.12;0.37;-0.37;0.21;-0.18;-0.96;-0.12;-0.43;-0.91;0.10;-0.56;0.85;0.12;-0.30;0.24;0.28;0.33;0.91;0.12;-0.37;-0.24;-0.02;-0.55;0.87;0.06;0.30;1.59;0.08;0.69;0.69;0.49;0.30;-0.06;-0.12;0.13;-0.98;
0.24;-0.06;0.37;0.20;-0.18;-0.96;0.12;-0.30;-0.98;0.09;-0.56;0.86;0.43;-0.79;0.00;0.27;0.33;0.90;0.85;-0.18;0.55;-0.03;-0.56;0.87;-0.12;0.55;1.28;0.09;0.70;0.69;0.24;0.00;0.18;-0.12;0.13;-0.98;
0.30;0.30;-0.30;0.21;-0.18;-0.96;-0.49;-0.37;-1.40;0.10;-0.56;0.85;0.43;-0.43;0.12;0.27;0.33;0.91;0.67;-0.37;0.24;-0.03;-0.55;0.87;0.12;0.30;1.65;0.08;0.69;0.69;0.18;0.06;0.37;-0.12;0.14;-0.97;
0.85;0.18;0.06;0.20;-0.18;-0.96;0.67;-0.43;-0.98;0.09;-0.57;0.84;0.18;-0.43;0.18;0.28;0.33;0.90;0.49;-0.30;0.24;-0.03;-0.55;0.87;-0.61;1.10;2.01;0.08;0.70;0.68;0.24;0.00;-0.06;-0.11;0.13;-0.98;
0.24;0.12;0.06;0.21;-0.18;-0.96;-0.06;-0.49;-1.22;0.10;-0.55;0.85;0.18;-0.24;0.06;0.27;0.33;0.91;0.18;-0.37;0.12;-0.02;-0.56;0.86;-0.43;1.10;1.59;0.08;0.70;0.69;0.55;0.49;-0.18;-0.12;0.14;-0.98;
0.37;-0.06;0.06;0.20;-0.17;-0.96;0.43;-0.43;-1.10;0.09;-0.55;0.85;0.00;-0.37;0.12;0.27;0.33;0.91;0.30;-0.49;0.49;-0.04;-0.56;0.87;-0.37;0.79;1.83;0.08;0.70;0.69;0.37;0.06;-0.12;-0.12;0.14;-0.99;
-0.24;-0.18;0.06;0.21;-0.18;-0.96;-0.30;-0.30;-1.71;0.09;-0.56;0.86;0.73;-0.73;0.30;0.27;0.33;0.90;0.37;-0.61;0.49;-0.03;-0.55;0.86;-0.18;0.49;1.77;0.08;0.69;0.69;-0.49;0.06;0.00;-0.12;0.14;-0.99;
0.24;-0.12;0.18;0.21;-0.18;-0.96;-0.12;-0.30;-1.52;0.09;-0.56;0.85;0.67;-0.30;-0.24;0.27;0.33;0.91;0.24;-0.24;0.49;-0.03;-0.55;0.86;-0.12;0.67;2.01;0.07;0.70;0.70;0.24;-0.06;0.37;-0.12;0.13;-0.99;
0.67;-0.49;0.61;0.20;-0.18;-0.95;-0.12;-0.85;-1.34;0.09;-0.57;0.86;0.18;-0.49;0.37;0.28;0.32;0.91;0.06;-0.12;0.67;-0.02;-0.55;0.87;0.43;0.43;1.59;0.08;0.70;0.69;0.06;-0.12;0.06;-0.11;0.14;-0.98;
0.18;0.79;0.37;0.21;-0.17;-0.96;-0.61;-0.30;-0.43;0.10;-0.56;0.85;0.24;-0.73;-0.49;0.27;0.33;0.91;-0.37;-0.30;0.37;-0.03;-0.55;0.86;-0.06;1.16;1.89;0.08;0.70;0.68;0.06;-0.06;0.00;-0.12;0.13;-0.98;
0.18;-0.06;-0.06;0.21;-0.18;-0.96;0.00;-0.06;-1.10;0.10;-0.56;0.85;0.24;0.00;0.37;0.27;0.33;0.92;0.79;0.12;0.06;-0.02;-0.56;0.88;-0.06;1.04;1.59;0.08;0.70;0.69;0.55;0.24;-0.18;-0.12;0.14;-0.98;
0.12;0.18;-0.12;0.21;-0.17;-0.96;0.55;-0.30;-0.67;0.10;-0.55;0.86;0.37;-0.73;0.18;0.26;0.32;0.90;-0.30;-0.43;0.37;-0.02;-0.55;0.87;-0.30;0.85;1.95;0.08;0.69;0.69;0.55;-0.06;-0.12;-0.12;0.14;-0.98;
0.30;0.61;-0.30;0.21;-0.17;-0.96;0.18;-0.43;-1.04;0.10;-0.55;0.86;0.67;-0.79;0.00;0.27;0.33;0.89;0.18;-0.49;0.18;-0.02;-0.55;0.87;-0.18;0.55;1.83;0.08;0.70;0.69;-0.06;-0.18;0.06;-0.12;0.13;-0.98;
0.37;0.06;-0.06;0.20;-0.18;-0.96;0.00;-0.67;-0.98;0.09;-0.56;0.85;0.06;-0.24;0.06;0.27;0.33;0.90;0.37;-0.18;0.37;-0.03;-0.55;0.87;-0.24;0.24;1.34;0.08;0.69;0.70;0.98;0.06;0.37;-0.12;0.14;-0.99;
0.61;0.06;0.24;0.21;-0.18;-0.96;0.00;-0.73;-1.40;0.09;-0.56;0.85;0.43;-0.30;0.00;0.27;0.33;0.91;0.49;-0.73;0.55;-0.03;-0.55;0.87;-0.18;0.61;1.28;0.07;0.69;0.69;0.12;-0.18;0.18;-0.12;0.14;-0.98;
0.43;0.00;0.24;0.21;-0.18;-0.96;-0.24;-0.37;-0.98;0.09;-0.55;0.85;0.30;-0.49;-0.18;0.27;0.33;0.91;0.37;-0.61;0.73;-0.03;-0.55;0.87;0.06;1.10;1.83;0.08;0.70;0.69;0.37;0.24;-0.06;-0.12;0.14;-0.99;
0.30;0.00;0.00;0.21;-0.18;-0.96;0.43;-0.18;-0.91;0.09;-0.56;0.85;0.24;-0.24;0.12;0.28;0.33;0.91;0.37;-0.18;0.43;-0.03;-0.56;0.87;-0.06;0.73;1.65;0.08;0.70;0.69;0.43;-0.12;0.12;-0.12;0.14;-0.98;
0.49;0.85;0.18;0.22;-0.18;-0.96;-0.12;-0.73;-1.28;0.09;-0.56;0.84;0.24;-0.30;0.06;0.27;0.32;0.90;0.61;-0.43;0.12;-0.02;-0.56;0.87;-0.06;0.79;1.77;0.08;0.70;0.69;0.55;0.00;0.49;-0.11;0.14;-0.98;
0.43;0.30;0.37;0.22;-0.18;-0.96;0.12;-0.18;-1.04;0.09;-0.56;0.85;0.12;-0.73;0.49;0.28;0.34;0.91;0.79;0.00;0.61;-0.03;-0.55;0.87;-0.06;0.85;1.34;0.09;0.70;0.70;0.06;0.00;-0.12;-0.12;0.14;-0.98;
0.85;0.24;0.43;0.21;-0.18;-0.96;-0.18;-0.43;-1.34;0.10;-0.55;0.85;0.37;-0.12;0.24;0.28;0.33;0.91;0.18;-0.37;0.61;-0.02;-0.56;0.85;0.12;0.30;0.91;0.09;0.70;0.70;0.18;0.55;0.18;-0.11;0.13;-0.98;
0.67;0.18;0.06;0.22;-0.17;-0.96;-0.12;-0.79;-0.91;0.10;-0.55;0.86;0.30;-0.61;0.37;0.27;0.32;0.90;-0.12;-0.73;0.30;-0.02;-0.54;0.87;-0.24;1.16;1.40;0.08;0.70;0.69;0.00;0.06;-0.12;-0.11;0.14;-0.98;
0.24;0.30;0.06;0.21;-0.18;-0.96;-0.06;-0.24;-1.16;0.09;-0.56;0.85;0.06;-0.43;-0.24;0.27;0.33;0.90;0.24;-0.55;0.43;-0.03;-0.55;0.87;0.00;0.43;1.77;0.08;0.69;0.69;0.37;0.12;0.00;-0.12;0.14;-0.98;
1.04;0.06;0.24;0.20;-0.19;-0.96;0.18;-0.49;-1.04;0.10;-0.55;0.86;0.24;-0.12;-0.30;0.28;0.33;0.91;0.30;-0.49;0.12;-0.03;-0.55;0.87;-0.24;1.40;1.28;0.08;0.69;0.69;-0.24;-0.06;-0.06;-0.11;0.13;-0.99;
0.49;-0.12;0.49;0.21;-0.18;-0.96;-0.49;-0.37;-1.10;0.09;-0.56;0.86;0.24;-0.67;-0.18;0.28;0.33;0.91;0.06;0.24;0.18;-0.03;-0.55;0.87;-0.12;1.22;1.52;0.08;0.70;0.69;0.12;-0.12;0.00;-0.12;0.13;-0.99;
0.43;-0.30;0.24;0.21;-0.18;-0.96;0.85;-1.16;-1.71;0.09;-0.56;0.85;1.10;-0.49;-0.43;0.27;0.33;0.90;0.12;-0.12;0.37;-0.03;-0.56;0.87;-0.85;0.61;0.85;0.08;0.70;0.69;0.30;-0.06;-0.24;-0.12;0.13;-0.99;
0.49;-0.12;0.30;0.21;-0.18;-0.96;-1.22;-0.12;-0.85;0.10;-0.56;0.85;0.37;0.30;0.30;0.27;0.32;0.90;0.30;-0.06;0.00;-0.03;-0.56;0.87;-0.06;0.79;2.32;0.08;0.70;0.69;0.12;0.12;-0.43;-0.12;0.13;-0.99;
0.18;0.12;0.49;0.20;-0.18;-0.96;-0.91;0.00;-0.06;0.10;-0.55;0.84;0.85;-0.67;0.00;0.28;0.33;0.90;0.30;0.06;0.30;-0.03;-0.55;0.87;0.00;0.24;1.77;0.08;0.70;0.69;0.18;-0.06;0.00;-0.11;0.14;-0.98;
0.37;0.49;0.37;0.21;-0.18;-0.95;0.18;-0.98;-1.52;0.10;-0.56;0.85;0.37;-0.49;-0.06;0.27;0.33;0.91;0.37;-0.61;0.37;-0.03;-0.55;0.86;-0.67;0.55;1.10;0.07;0.69;0.70;0.00;0.24;0.30;-0.12;0.14;-0.98;
0.79;0.06;0.06;0.21;-0.18;-0.96;0.30;-0.43;-0.67;0.10;-0.56;0.86;-0.18;-0.24;0.06;0.26;0.34;0.89;0.00;-0.30;0.49;-0.03;-0.55;0.87;-0.24;0.67;1.52;0.08;0.70;0.69;0.12;0.24;0.06;-0.11;0.14;-0.98;
-0.37;-0.12;0.43;0.21;-0.18;-0.95;0.06;-0.30;-1.59;0.09;-0.55;0.85;0.18;-0.55;0.24;0.27;0.33;0.90;-0.06;-0.61;0.79;-0.02;-0.55;0.86;-0.24;0.67;1.28;0.08;0.70;0.69;0.43;-0.06;0.24;-0.11;0.14;-0.97;
0.37;0.73;0.55;0.21;-0.18;-0.96;0.30;-0.37;-0.85;0.09;-0.57;0.84;0.06;-0.49;0.00;0.27;0.33;0.91;0.06;-0.24;0.00;-0.03;-0.55;0.87;-0.43;0.73;1.04;0.08;0.69;0.69;-0.12;0.12;-0.37;-0.12;0.14;-0.98;
0.49;0.43;0.24;0.21;-0.18;-0.96;-0.49;0.06;-1.34;0.09;-0.55;0.84;0.12;-0.55;0.00;0.27;0.32;0.90;0.67;-0.30;0.49;-0.03;-0.55;0.86;0.00;0.91;1.59;0.08;0.69;0.68;0.12;0.12;0.24;-0.12;0.13;-0.99;
0.18;0.24;0.30;0.21;-0.18;-0.96;0.06;-0.85;-1.04;0.09;-0.56;0.85;0.00;-0.61;0.24;0.27;0.33;0.91;0.55;-0.61;0.30;-0.04;-0.55;0.87;0.00;1.10;1.52;0.08;0.70;0.69;-0.24;-0.37;-0.37;-0.11;0.13;-0.99;
0.24;0.00;0.30;0.20;-0.18;-0.96;0.06;-0.43;-0.43;0.09;-0.56;0.85;0.06;-0.37;0.55;0.26;0.33;0.91;-0.06;-0.79;0.55;-0.02;-0.55;0.87;0.06;0.67;1.52;0.08;0.70;0.69;0.24;0.00;0.00;-0.11;0.14;-0.98;
0.24;0.24;0.43;0.20;-0.18;-0.96;-0.43;-0.55;-0.85;0.10;-0.56;0.85;0.24;-0.06;-0.12;0.27;0.33;0.90;0.55;-0.24;0.24;-0.03;-0.55;0.87;0.37;0.79;1.59;0.08;0.70;0.69;0.55;-0.06;0.12;-0.12;0.14;-0.98;
0.30;0.18;-0.06;0.20;-0.18;-0.96;-0.37;-0.73;-1.34;0.10;-0.56;0.85;0.43;-0.49;-0.18;0.27;0.32;0.90;0.18;-0.12;0.12;-0.03;-0.55;0.87;-0.43;0.55;1.71;0.09;0.70;0.69;0.55;0.43;-0.18;-0.11;0.14;-0.98;
0.43;0.49;0.12;0.20;-0.18;-0.96;-0.73;-0.43;-1.10;0.10;-0.55;0.86;0.98;-0.67;-0.61;0.27;0.34;0.91;0.06;-0.30;0.30;-0.02;-0.55;0.87;-0.30;0.85;1.59;0.08;0.69;0.69;0.24;0.06;-0.18;-0.11;0.14;-0.98;
0.18;0.24;-0.12;0.21;-0.18;-0.96;0.67;-0.73;-1.16;0.09;-0.56;0.85;0.61;0.00;0.12;0.27;0.33;0.91;-0.12;-0.37;0.24;-0.03;-0.55;0.87;-0.24;0.43;1.59;0.08;0.69;0.69;1.04;0.24;0.61;-0.12;0.14;-0.98;
0.18;0.30;0.18;0.21;-0.18;-0.96;0.43;-0.55;-1.04;0.10;-0.55;0.85;0.67;-0.06;0.43;0.27;0.33;0.90;0.06;-0.18;0.12;-0.03;-0.56;0.87;-0.49;0.49;1.59;0.08;0.70;0.69;-0.12;0.18;-0.43;-0.12;0.14;-0.98;
0.30;0.24;0.43;0.21;-0.18;-0.95;0.30;-0.49;-0.91;0.09;-0.56;0.86;0.24;-0.49;0.18;0.27;0.34;0.91;0.43;-0.49;0.55;-0.03;-0.56;0.87;-0.18;0.49;1.46;0.08;0.70;0.69;-0.43;-0.06;0.49;-0.12;0.14;-0.98;
0.85;0.30;0.18;0.21;-0.17;-0.96;1.28;-0.85;-1.34;0.09;-0.56;0.85;0.61;-0.49;-0.12;0.27;0.32;0.91;0.12;-0.30;0.18;-0.02;-0.56;0.88;-0.55;0.91;1.40;0.09;0.70;0.69;-0.06;0.06;0.06;-0.12;0.14;-0.98;
0.43;-0.18;0.18;0.21;-0.19;-0.96;0.98;-0.79;-0.85;0.10;-0.56;0.85;0.49;-0.79;0.00;0.27;0.33;0.90;0.49;-0.12;0.43;-0.03;-0.55;0.87;-0.12;0.79;1.71;0.08;0.69;0.69;0.06;0.18;0.37;-0.12;0.14;-0.98;
0.67;0.06;0.30;0.21;-0.18;-0.95;-0.61;-0.67;-1.52;0.09;-0.55;0.86;0.73;-0.55;-0.18;0.26;0.32;0.91;0.43;-0.49;0.18;-0.02;-0.56;0.88;-0.30;0.24;1.59;0.08;0.70;0.70;0.06;-0.12;-0.30;-0.12;0.14;-0.98;
0.12;0.30;0.49;0.21;-0.18;-0.97;0.37;-0.79;-1.10;0.10;-0.56;0.85;0.43;-0.30;-0.12;0.27;0.33;0.90;0.24;-0.37;0.43;-0.03;-0.55;0.87;-0.49;1.59;1.34;0.08;0.70;0.69;0.37;0.00;-0.30;-0.12;0.13;-0.98;
0.43;-0.06;0.49;0.20;-0.18;-0.96;-0.43;-0.61;-1.16;0.10;-0.55;0.85;0.43;-0.61;0.00;0.27;0.33;0.90;0.06;-0.37;0.12;-0.03;-0.55;0.87;0.30;0.49;1.65;0.08;0.70;0.69;0.37;0.00;0.18;-0.12;0.14;-0.99;
0.18;0.49;0.43;0.21;-0.18;-0.96;-0.37;-0.37;-1.04;0.09;-0.55;0.85;0.24;-0.30;0.00;0.27;0.33;0.90;0.43;-0.49;0.49;-0.03;-0.55;0.86;-0.18;0.73;1.52;0.08;0.70;0.69;0.00;-0.24;-0.30;-0.11;0.14;-0.98;
0.06;0.12;0.24;0.21;-0.18;-0.95;-0.06;-0.37;-1.34;0.09;-0.56;0.85;0.12;-0.49;0.85;0.27;0.33;0.91;0.61;0.00;0.06;-0.04;-0.55;0.87;-0.49;0.37;1.65;0.07;0.69;0.69;0.30;0.55;-0.37;-0.12;0.14;-0.98;
0.24;-0.06;0.12;0.21;-0.18;-0.95;0.30;-0.85;-0.73;0.09;-0.56;0.86;0.12;-0.43;0.06;0.27;0.33;0.90;0.00;-0.49;0.24;-0.03;-0.55;0.87;-0.37;0.67;1.65;0.08;0.69;0.69;0.43;0.43;-0.12;-0.12;0.13;-0.99;
0.30;0.12;0.24;0.21;-0.18;-0.95;0.24;-0.73;-1.16;0.10;-0.55;0.86;0.12;0.12;0.12;0.28;0.33;0.90;0.49;-0.37;0.49;-0.03;-0.55;0.87;-0.06;0.37;1.34;0.08;0.69;0.69;0.18;-0.06;-0.18;-0.12;0.14;-0.98;
0.30;0.30;0.37;0.21;-0.18;-0.95;0.12;-0.43;-1.22;0.10;-0.56;0.85;0.37;-0.37;0.06;0.27;0.33;0.90;0.49;-0.30;0.55;-0.03;-0.56;0.87;0.37;0.91;1.46;0.08;0.69;0.69;0.00;0.37;-0.79;-0.12;0.13;-0.98;
0.24;0.37;-0.06;0.21;-0.18;-0.96;-0.24;-0.43;-1.04;0.09;-0.56;0.85;0.30;-0.61;-0.06;0.27;0.32;0.91;-0.06;-0.73;0.18;-0.03;-0.55;0.88;-0.37;0.61;1.28;0.08;0.70;0.69;0.18;0.00;-0.12;-0.12;0.14;-0.98;
0.06;-0.30;0.00;0.22;-0.17;-0.95;0.49;-0.73;-1.04;0.09;-0.56;0.85;0.67;-0.67;-0.37;0.27;0.33;0.91;0.18;-0.30;0.37;-0.03;-0.55;0.87;0.49;1.16;1.46;0.08;0.69;0.69;-0.79;0.37;-0.18;-0.12;0.14;-0.97;
0.61;0.00;0.18;0.20;-0.18;-0.96;0.43;-1.22;-1.59;0.09;-0.56;0.86;0.06;-0.43;-0.30;0.27;0.32;0.90;0.24;-0.18;0.12;-0.03;-0.56;0.88;0.12;0.91;1.65;0.08;0.69;0.69;0.49;0.06;-0.06;-0.11;0.14;-0.98;
0.49;-0.12;0.37;0.21;-0.18;-0.96;-0.49;0.06;-0.55;0.10;-0.56;0.85;0.73;-0.06;-0.24;0.28;0.33;0.91;0.06;-0.61;0.30;-0.03;-0.56;0.87;-0.30;1.28;1.28;0.08;0.70;0.70;0.18;0.49;0.12;-0.12;0.14;-0.99;
0.06;0.37;0.18;0.21;-0.18;-0.96;0.67;-0.37;-1.22;0.09;-0.56;0.86;0.30;-0.30;-0.12;0.27;0.32;0.91;0.18;0.18;0.24;-0.03;-0.55;0.87;-0.43;0.67;1.77;0.07;0.70;0.69;0.43;-0.24;-0.37;-0.12;0.13;-0.98;
0.61;0.30;0.24;0.20;-0.18;-0.96;0.06;-0.61;-1.34;0.09;-0.55;0.86;0.49;-0.61;-0.12;0.27;0.33;0.91;-0.06;-0.12;0.18;-0.03;-0.55;0.87;-0.30;0.79;1.77;0.08;0.70;0.70;0.06;0.06;-0.06;-0.12;0.14;-0.98;
0.30;0.12;-0.24;0.21;-0.18;-0.95;0.12;-0.49;-0.73;0.09;-0.55;0.86;0.61;-0.55;0.24;0.27;0.33;0.90;0.24;-0.43;0.30;-0.02;-0.56;0.87;0.00;0.55;1.77;0.08;0.69;0.69;0.37;0.12;0.37;-0.12;0.14;-0.98;
0.43;0.00;0.67;0.21;-0.18;-0.95;0.49;-0.85;-1.34;0.09;-0.56;0.86;0.24;-0.61;-0.06;0.27;0.33;0.91;0.55;-0.49;-0.06;-0.03;-0.55;0.88;-0.06;0.61;1.10;0.08;0.70;0.69;0.00;0.55;0.00;-0.12;0.13;-0.98;
0.30;0.49;0.43;0.20;-0.18;-0.95;-0.67;0.00;-0.98;0.09;-0.56;0.86;0.06;-0.49;0.00;0.27;0.33;0.90;-0.24;-0.37;0.43;-0.02;-0.55;0.87;-0.61;0.79;1.77;0.08;0.70;0.69;-0.12;0.06;0.37;-0.12;0.14;-0.98;
